group group_name X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
B.15 16 0.00215791864375777 0.890566540577529 -1.1116319238966 1.29743148708664 -0.42590480593608 -1.14705590247642 -0.290092940085172 -1.19222817929442 -0.0862820674028157 -0.444034110724917 -1.53645909164475 0.380656639284555 1.70171788764276 0.620281956909655 0.395895180770531 -1.004271527954 -0.615963543763846 0.546085217212342 0.535379872899642 1.39821697808478 -0.969619821782895 0.805719940637174 1.42198373259962 1.61565138040344 -0.215418599868293 -1.22633543724542 1.53741089705614 -0.0869218439658416 -1.37885535379449 -0.731443848105859 -1.67232649926944 -1.02139861948682 -0.358186236424145 0.875892496481412 -1.05678312730033 0.83700663344905 0.899681854034341 0.809984855369048 1.12138190687569 -0.234359555014735 0.608274954401844 0.911495409547468 0.344049080893001 -0.742381387698822 -0.762836794135255 -1.36892190569878 1.20332421693869 -1.20437584608301 -1.16258890791469 1.3144532397238 -0.0268978174322827
A.16 17 0.00107895932187889 -1.53300764922368 1.15578355770534 -0.577515686042048 0.642338375996224 0.571937919344835 1.22025167291231 0.677481041428603 0.831994036263142 0.589639429669473 1.05289193601593 0.0606211442084598 -1.45259523391374 -0.823743374955805 -0.0524983339307168 0.602135040725462 1.41765961430843 -1.2016228996058 -1.06631067170355 -0.904140155205398 0.389611875811412 -1.04276523738295 -0.124455168814941 -0.829975761315405 0.288041477071103 1.28984573344427 -1.60911024217353 -1.13676074115509 0.75460723077734 0.651587434544596 1.38870926776784 -0.0326787035760387 1.20231450431755 -0.808617527955615 1.51428059245096 -0.893937823065957 -0.262844477211445 -0.541432313074645 -1.59435061146186 0.076312242068842 -1.06964122744777 -0.714247111877142 0.354761138699313 0.893530202512475 0.581364416413269 1.45393720496306 -1.5637359853619 1.46886053983637 0.729002378150144 -1.63121083405709 -0.39143571487033
B.16 17 0.00107895932187889 0.890568676721633 -1.11241839664501 1.29742556623499 -0.425706135409093 -1.14673809370234 -0.290153776285448 -1.19235097947394 -0.0864717233386485 -0.443951304647648 -1.53708098024849 0.380583009429255 1.7017182573188 0.620287222536533 0.395932583677551 -1.00459462713636 -0.616028218039409 0.546120179784544 0.535414561142136 1.39822243739816 -0.969844566625823 0.805719598420177 1.42197526945497 1.61564890050805 -0.215422399367755 -1.22640320875475 1.53734207110291 -0.0869616828500373 -1.37835978143406 -0.731660981446872 -1.67073217327938 -1.02098300395799 -0.358366453002988 0.875908187803686 -1.05659221787593 0.837035922298641 0.899692162345166 0.810004972424729 1.12136790138445 -0.23435022549358 0.608258179640142 0.91150642082554 0.343948595264528 -0.742558211399337 -0.762961101301171 -1.36867206791823 1.20332838499003 -1.2042949974754 -1.16291530843398 1.31444817712401 -0.0268798449820446
A.17 18 0.000539479660939444 -1.53326894804013 1.15578733587294 -0.577530524623326 0.642347745694834 0.571940427664401 1.22025865007643 0.677531236560794 0.831998784505584 0.589652141968824 1.05289483628778 0.0605377691940946 -1.45290604753677 -0.823831270285301 -0.0525477471205005 0.602126422149138 1.41766234103734 -1.20187373742957 -1.06616109832582 -0.903998487602679 0.389617274518279 -1.0425414840585 -0.124443177135981 -0.83007215609086 0.288030213101356 1.28984889876946 -1.60930704000456 -1.13697566248933 0.754602847731645 0.651594781541765 1.38871345819634 -0.0326958442721619 1.2023213766558 -0.808566695658435 1.51428131272549 -0.893998310159973 -0.262845313204272 -0.541343236352676 -1.59419438141593 0.0763239235149821 -1.06987694083767 -0.714225666169921 0.354752946177277 0.893524153589475 0.581364406279835 1.45393458542547 -1.56359749874797 1.46886033188709 0.729002923082067 -1.63175585358485 -0.39139747753064
B.17 18 0.000539479660939444 0.890565424726015 -1.11193149485287 1.29742621421066 -0.425749517561285 -1.14665538508783 -0.290135081139745 -1.19291222486988 -0.0864686957525188 -0.443974308158213 -1.53675321998722 0.380661993612111 1.70171834175503 0.620283517390532 0.395934993963412 -1.00460271022368 -0.61606532951607 0.546074224102645 0.535408886547124 1.39821921249975 -0.969539199707717 0.80571904473147 1.42198106973487 1.61564684287077 -0.215397357699371 -1.22638021410741 1.53737874346602 -0.0869508933122315 -1.378835247886 -0.731631783753968 -1.67068057309682 -1.02097200586373 -0.358301794001881 0.875905853861719 -1.05657093698752 0.83703469550586 0.899698925349619 0.809981795508578 1.12137272094103 -0.23442510984091 0.608251426994023 0.911503694061286 0.343998590265699 -0.742603858554252 -0.762865000397658 -1.36875022974726 1.20332991064118 -1.2043913580893 -1.16288272699919 1.31445046403045 -0.0269694289084356
A.18 19 0.000269739830469722 -1.53335530999646 1.15578344276832 -0.577521801317002 0.642346015024902 0.571940882156929 1.2202604390538 0.677530700039931 0.831996334554718 0.589649326978874 1.05289222737251 0.0605631966732331 -1.45300787227306 -0.823644725354069 -0.0525417103211866 0.602128859666374 1.41766335683972 -1.20170509317178 -1.0662010534624 -0.903986159301483 0.389620128934998 -1.04262352861713 -0.124440548978153 -0.830107004503426 0.288039618644553 1.28984783757926 -1.60935447489193 -1.13688232865359 0.754603298491041 0.651589317224704 1.38871729488071 -0.0327044202261138 1.20231887612951 -0.80857624258347 1.51428250006938 -0.893977161165929 -0.262836359901567 -0.541411070963571 -1.59392169882265 0.0763188656080075 -1.06985836893756 -0.714149383616997 0.354759760218251 0.893524621786716 0.581363075187734 1.45393625609132 -1.56353804075999 1.46886070891666 0.729002198240442 -1.63177908140284 -0.391366079466766
B.18 19 0.000269739830469722 0.890572142028991 -1.1119189614536 1.29742733330216 -0.425773502164968 -1.14676750963943 -0.290149397433131 -1.19286917905452 -0.0864414204435687 -0.443932055288186 -1.53675042116441 0.38062957405495 1.7017179429747 0.620264468428271 0.39593858116859 -1.00456107941809 -0.616047625155758 0.546094775358618 0.535404502020758 1.39821939207101 -0.969530538354087 0.805717542120464 1.42198238667174 1.61564793488937 -0.215403488598569 -1.22634730388371 1.537393114603 -0.086960958497803 -1.37843313221227 -0.731573688496399 -1.67076239094891 -1.02107994603458 -0.358324922434884 0.875904566050049 -1.05657930088148 0.837032451346768 0.899703163648897 0.809995918484738 1.12136040290035 -0.234418461789223 0.608257073987949 0.911500923768281 0.343969126225736 -0.742612039223852 -0.762892025047527 -1.36850149833478 1.20333282780455 -1.20426546693285 -1.16296531347808 1.31445471214424 -0.0269645716662922
A.19 20 0.000134869915234861 -1.53309766927936 1.15578376774908 -0.577515517688697 0.642346576872861 0.571937688421698 1.22025815443008 0.677518982171911 0.831994610906487 0.589651233941645 1.05289211808547 0.0605602841056662 -1.45299977405982 -0.823673616239689 -0.0525373555899934 0.602129331251506 1.41766287312831 -1.20170625731617 -1.06620876350541 -0.904008204546723 0.389618076400918 -1.04258659279878 -0.124447917126844 -0.830057622714451 0.288037351952659 1.28984784262921 -1.60948779982653 -1.13689261782926 0.754602282025893 0.651590335002958 1.388715617718 -0.032703459474864 1.20232414546314 -0.808596990179902 1.51428179933143 -0.893978984163813 -0.262833568422843 -0.541422485680438 -1.59393393832198 0.0763172042215136 -1.06988816579597 -0.714153117042973 0.354758267173705 0.893524237139612 0.581364243686413 1.45393532300898 -1.56357840911536 1.46886050786922 0.729002067600163 -1.63173428945585 -0.391367247275387
B.19 20 0.000134869915234861 0.890563372168563 -1.11192186518434 1.29742681456278 -0.425772153329965 -1.14673950083492 -0.290141375975346 -1.19267118895548 -0.0864323117258334 -0.443950781596223 -1.53681455154268 0.380631618531512 1.7017180498647 0.620266828499699 0.395938184510574 -1.00455082670364 -0.616032115722165 0.546094483311088 0.53540567618175 1.3982204502804 -0.969493685375083 0.805715088947503 1.42198084366041 1.61564775424052 -0.215403523086548 -1.22639172406347 1.53738458345673 -0.086948255591039 -1.37854975347593 -0.73160596336314 -1.67044642062274 -1.02107886002465 -0.358331504001281 0.875904786238945 -1.05656895990047 0.837035489398184 0.899700898579146 0.809994992755782 1.1213651456816 -0.234416643919582 0.608255825445485 0.911502413433377 0.34397907482585 -0.742623065869664 -0.762901262990506 -1.36856599534984 1.20333165599973 -1.20434519967895 -1.16293345030676 1.31445047821375 -0.0269595298853343
A.20 21 6.74349576174304e-05 -1.53312335233651 1.15578366428968 -0.577520381107013 0.642346690184591 0.571938184758374 1.22025767308396 0.677520453220331 0.831994839080751 0.589649726598027 1.05289200077233 0.0605606261992124 -1.45296912395382 -0.823661115580605 -0.0525387073695449 0.602129685243897 1.41766289752438 -1.20172264890231 -1.06622345927377 -0.903994414304825 0.38961969946895 -1.04260148455166 -0.124447159862094 -0.830076102485458 0.288037320798778 1.28984760625183 -1.60937938178902 -1.13690778445075 0.754601742846273 0.65159045031068 1.388716901477 -0.032698767645044 1.20232033870592 -0.808584645837636 1.51428176141812 -0.893977597757982 -0.262833056425516 -0.541410991487421 -1.5940196751089 0.0763173133980593 -1.06990495274498 -0.714152579135137 0.354757251862591 0.893524459983606 0.581364074209002 1.45393531091766 -1.5635827252692 1.46886028033419 0.729001315338444 -1.63165262477243 -0.391366920368454
B.20 21 6.74349576174304e-05 0.890564032673726 -1.11188001399226 1.29742695673112 -0.425764673296805 -1.14673368354577 -0.290139138381091 -1.19264778226533 -0.086438840201603 -0.443946283726025 -1.53685401137617 0.380633174519011 1.70171818123675 0.620268776190223 0.395938578931971 -1.00453791049995 -0.616039287912793 0.54609702672914 0.53540613922842 1.39822035780539 -0.969504471869482 0.805715291689813 1.42198101788973 1.61564816131531 -0.215405201280771 -1.22635404010517 1.53738704593747 -0.0869451448064849 -1.37849302033237 -0.731596252585011 -1.67054209965505 -1.02108897795621 -0.358324326177816 0.875905215025688 -1.05654606578015 0.837036976018255 0.899700680654872 0.809994762189577 1.1213665271072 -0.234414233805329 0.608256876835754 0.911502372942574 0.343980294574458 -0.742602997354767 -0.762903141329887 -1.36850135916753 1.20333172941297 -1.20433062008069 -1.16290787372459 1.31445133866311 -0.0269705251164426
